year,state,sex,age_band,rate_per_1000,status
2021,sa,female,95-99,275.4,published
2021,sa,male,0-4,0.8,published
2021,sa,male,10-14,0.1,published
2021,sa,male,100+,350.7,published
2021,sa,male,15-19,0.5,published
2021,sa,male,20-24,0.6,published
2021,sa,male,25-29,0.7,published
2021,sa,male,30-34,0.8,published
2021,sa,male,35-39,1.1,published
2021,sa,male,40-44,1.5,published
2021,sa,male,45-49,2.2,published
2021,sa,male,5-9,0.1,published
2021,sa,male,50-54,3.8,published
2021,sa,male,55-59,5.7,published
2021,sa,male,60-64,7.6,published
2021,sa,male,65-69,12.1,published
2021,sa,male,70-74,17.6,published
2021,sa,male,75-79,27.9,published
2021,sa,male,80-84,55.2,published
2021,sa,male,85-89,103.9,published
2021,sa,male,90-94,199.0,published
2021,sa,male,95-99,283.1,published
2021,tas,female,0-4,1.0,published
2021,tas,female,10-14,0.2,published
2021,tas,female,100+,487.2,published
2021,tas,female,15-19,0.2,published
2021,tas,female,20-24,0.0,published
2021,tas,female,25-29,0.1,published
2021,tas,female,30-34,0.2,published
2021,tas,female,35-39,0.6,published
2021,tas,female,40-44,0.9,published
2021,tas,female,45-49,1.6,published
2021,tas,female,5-9,0.3,published
2021,tas,female,50-54,2.4,published
2021,tas,female,55-59,3.8,published
2021,tas,female,60-64,4.9,published
2021,tas,female,65-69,7.7,published
2021,tas,female,70-74,14.1,published
2021,tas,female,75-79,22.9,published
2021,tas,female,80-84,49.3,published
2021,tas,female,85-89,86.5,published
2021,tas,female,90-94,161.4,published
2021,tas,female,95-99,310.6,published
2021,tas,male,0-4,1.0,published
2021,tas,male,10-14,0.3,published
2021,tas,male,100+,611.1,published
2021,tas,male,15-19,0.4,published
2021,tas,male,20-24,0.7,published
2021,tas,male,25-29,0.7,published
2021,tas,male,30-34,1.0,published
2021,tas,male,35-39,1.1,published
2021,tas,male,40-44,1.8,published
2021,tas,male,45-49,2.4,published
2021,tas,male,5-9,0.1,published
2021,tas,male,50-54,3.7,published
2021,tas,male,55-59,5.0,published
2021,tas,male,60-64,8.3,published
2021,tas,male,65-69,12.3,published
2021,tas,male,70-74,19.1,published
2021,tas,male,75-79,29.8,published
2021,tas,male,80-84,57.3,published
2021,tas,male,85-89,104.1,published
2021,tas,male,90-94,205.6,published
2021,tas,male,95-99,350.6,published
2021,vic,female,0-4,0.7,published
2021,vic,female,10-14,0.1,published
2021,vic,female,100+,430.6,published
2021,vic,female,15-19,0.2,published
2021,vic,female,20-24,0.3,published
2021,vic,female,25-29,0.2,published
2021,vic,female,30-34,0.3,published
2021,vic,female,35-39,0.5,published
2021,vic,female,40-44,0.8,published
2021,vic,female,45-49,1.2,published
2021,vic,female,5-9,0.1,published
2021,vic,female,50-54,1.8,published
2021,vic,female,55-59,2.8,published
2021,vic,female,60-64,4.1,published
2021,vic,female,65-69,6.1,published
2021,vic,female,70-74,11.2,published
2021,vic,female,75-79,18.5,published
2021,vic,female,80-84,38.6,published
2021,vic,female,85-89,77.5,published
2021,vic,female,90-94,152.2,published
2021,vic,female,95-99,259.6,published
2021,vic,male,0-4,0.8,published
2021,vic,male,10-14,0.1,published
2021,vic,male,100+,451.9,published
2021,vic,male,15-19,0.3,published
2021,vic,male,20-24,0.5,published
2021,vic,male,25-29,0.6,published
2021,vic,male,30-34,0.8,published
2021,vic,male,35-39,0.8,published
2021,vic,male,40-44,1.2,published
2021,vic,male,45-49,1.9,published
2021,vic,male,5-9,0.1,published
2021,vic,male,50-54,3.2,published
2021,vic,male,55-59,4.8,published
2021,vic,male,60-64,6.9,published
2021,vic,male,65-69,10.2,published
2021,vic,male,70-74,17.6,published
2021,vic,male,75-79,29.0,published
2021,vic,male,80-84,53.6,published
2021,vic,male,85-89,101.2,published
2021,vic,male,90-94,189.4,published
2021,vic,male,95-99,287.1,published
2021,wa,female,0-4,0.5,published
2021,wa,female,10-14,0.1,published
2021,wa,female,100+,412.0,published
2021,wa,female,15-19,0.1,published
2021,wa,female,20-24,0.4,published
2021,wa,female,25-29,0.4,published
2021,wa,female,30-34,0.4,published
2021,wa,female,35-39,0.6,published
2021,wa,female,40-44,0.8,published
2021,wa,female,45-49,1.3,published
2021,wa,female,5-9,0.0,published
2021,wa,female,50-54,1.6,published
2021,wa,female,55-59,2.8,published
2021,wa,female,60-64,4.1,published
2021,wa,female,65-69,6.4,published
2021,wa,female,70-74,9.7,published
2021,wa,female,75-79,17.8,published
2021,wa,female,80-84,35.5,published
2021,wa,female,85-89,71.6,published
2021,wa,female,90-94,148.0,published
2021,wa,female,95-99,272.3,published
2021,wa,male,0-4,0.6,published
2021,wa,male,10-14,0.2,published
2021,wa,male,100+,562.6,published
2021,wa,male,15-19,0.4,published
2021,wa,male,20-24,0.8,published
2021,wa,male,25-29,0.8,published
2021,wa,male,30-34,0.8,published
2021,wa,male,35-39,1.1,published
2021,wa,male,40-44,1.5,published
2021,wa,male,45-49,2.0,published
2021,wa,male,5-9,0.1,published
2021,wa,male,50-54,3.2,published
2021,wa,male,55-59,4.2,published
2021,wa,male,60-64,6.6,published
2021,wa,male,65-69,10.5,published
2021,wa,male,70-74,14.9,published
2021,wa,male,75-79,27.8,published
2021,wa,male,80-84,52.1,published
2021,wa,male,85-89,96.8,published
2021,wa,male,90-94,175.9,published
2021,wa,male,95-99,284.9,published
2022,act,female,0-4,0.5,published
2022,act,female,10-14,0.1,published
2022,act,female,100+,574.1,published
2022,act,female,15-19,0.1,published
2022,act,female,20-24,0.3,published
2022,act,female,25-29,0.2,published
2022,act,female,30-34,0.6,published
2022,act,female,35-39,0.6,published
2022,act,female,40-44,1.0,published
2022,act,female,45-49,0.6,published
2022,act,female,5-9,0.0,published
2022,act,female,50-54,2.3,published
2022,act,female,55-59,2.7,published
2022,act,female,60-64,4.1,published
2022,act,female,65-69,6.6,published
2022,act,female,70-74,12.3,published
2022,act,female,75-79,20.8,published
2022,act,female,80-84,41.7,published
2022,act,female,85-89,75.6,published
2022,act,female,90-94,181.3,published
2022,act,female,95-99,325.2,published
2022,act,male,0-4,1.0,published
2022,act,male,10-14,0.4,published
2022,act,male,100+,600.0,published
2022,act,male,15-19,0.4,published
2022,act,male,20-24,0.7,published
2022,act,male,25-29,0.6,published
2022,act,male,30-34,0.1,published
2022,act,male,35-39,1.1,published
2022,act,male,40-44,1.1,published
2022,act,male,45-49,1.8,published
2022,act,male,5-9,0.2,published
2022,act,male,50-54,2.2,published
2022,act,male,55-59,4.7,published
2022,act,male,60-64,6.8,published
2022,act,male,65-69,10.9,published
2022,act,male,70-74,18.7,published
2022,act,male,75-79,29.3,published
2022,act,male,80-84,54.4,published
2022,act,male,85-89,109.0,published
2022,act,male,90-94,191.9,published
2022,act,male,95-99,359.8,published
2022,nsw,female,0-4,0.6,published
2022,nsw,female,10-14,0.0,published
2022,nsw,female,100+,473.1,published
2022,nsw,female,15-19,0.2,published
2022,nsw,female,20-24,0.3,published
2022,nsw,female,25-29,0.2,published
2022,nsw,female,30-34,0.3,published
2022,nsw,female,35-39,0.5,published
2022,nsw,female,40-44,0.8,published
2022,nsw,female,45-49,1.2,published
2022,nsw,female,5-9,0.1,published
2022,nsw,female,50-54,2.0,published
2022,nsw,female,55-59,3.1,published
2022,nsw,female,60-64,4.4,published
2022,nsw,female,65-69,7.3,published
2022,nsw,female,70-74,11.7,published
2022,nsw,female,75-79,21.6,published
2022,nsw,female,80-84,42.6,published
2022,nsw,female,85-89,85.6,published
2022,nsw,female,90-94,173.4,published
2022,nsw,female,95-99,299.8,published
2022,nsw,male,0-4,0.7,published
2022,nsw,male,10-14,0.1,published
2022,nsw,male,100+,504.7,published
2022,nsw,male,15-19,0.4,published
2022,nsw,male,20-24,0.5,published
2022,nsw,male,25-29,0.6,published
2022,nsw,male,30-34,0.8,published
2022,nsw,male,35-39,1.0,published
2022,nsw,male,40-44,1.5,published
2022,nsw,male,45-49,2.1,published
2022,nsw,male,5-9,0.1,published
2022,nsw,male,50-54,3.3,published
2022,nsw,male,55-59,5.3,published
2022,nsw,male,60-64,8.1,published
2022,nsw,male,65-69,12.4,published
2022,nsw,male,70-74,19.2,published
2022,nsw,male,75-79,32.6,published
2022,nsw,male,80-84,61.0,published
2022,nsw,male,85-89,114.0,published
2022,nsw,male,90-94,210.6,published
2022,nsw,male,95-99,316.7,published
2022,nt,female,0-4,2.3,published
2022,nt,female,10-14,0.5,published
2022,nt,female,100+,250.4,published
2022,nt,female,15-19,0.9,published
2022,nt,female,20-24,0.8,published
2022,nt,female,25-29,0.7,published
2022,nt,female,30-34,0.7,published
2022,nt,female,35-39,1.9,published
2022,nt,female,40-44,2.1,published
2022,nt,female,45-49,3.4,published
2022,nt,female,5-9,0.0,published
2022,nt,female,50-54,4.5,published
2022,nt,female,55-59,6.6,published
2022,nt,female,60-64,9.3,published
2022,nt,female,65-69,13.7,published
2022,nt,female,70-74,18.9,published
2022,nt,female,75-79,31.3,published
2022,nt,female,80-84,56.8,published
2022,nt,female,85-89,103.9,published
2022,nt,female,90-94,145.8,published
2022,nt,female,95-99,224.9,published
2022,nt,male,0-4,2.1,published
2022,nt,male,10-14,0.4,published
2022,nt,male,100+,250.0,published
2022,nt,male,15-19,1.0,published
2022,nt,male,20-24,2.1,published
2022,nt,male,25-29,1.3,published
2022,nt,male,30-34,1.8,published
2022,nt,male,35-39,1.9,published
2022,nt,male,40-44,3.1,published
2022,nt,male,45-49,4.2,published
2022,nt,male,5-9,0.5,published
2022,nt,male,50-54,6.7,published
2022,nt,male,55-59,6.6,published
2022,nt,male,60-64,13.8,published
2022,nt,male,65-69,17.5,published
2022,nt,male,70-74,25.4,published
2022,nt,male,75-79,38.3,published
2022,nt,male,80-84,79.5,published
2022,nt,male,85-89,137.8,published
2022,nt,male,90-94,197.1,published
2022,nt,male,95-99,166.7,published
2022,qld,female,0-4,1.0,published
2022,qld,female,10-14,0.1,published
2022,qld,female,100+,451.8,published
2022,qld,female,15-19,0.2,published
2022,qld,female,20-24,0.2,published
2022,qld,female,25-29,0.3,published
2022,qld,female,30-34,0.4,published
2022,qld,female,35-39,0.6,published
2022,qld,female,40-44,1.0,published
2022,qld,female,45-49,1.3,published
2022,qld,female,5-9,0.1,published
2022,qld,female,50-54,2.2,published
2022,qld,female,55-59,3.3,published
2022,qld,female,60-64,4.7,published
2022,qld,female,65-69,7.0,published
2022,qld,female,70-74,11.9,published
2022,qld,female,75-79,21.9,published
2022,qld,female,80-84,41.0,published
2022,qld,female,85-89,89.5,published
2022,qld,female,90-94,168.8,published
2022,qld,female,95-99,289.8,published
2022,qld,male,0-4,1.1,published
2022,qld,male,10-14,0.1,published
2022,qld,male,100+,561.9,published
2022,qld,male,15-19,0.4,published
2022,qld,male,20-24,0.7,published
2022,qld,male,25-29,0.8,published
2022,qld,male,30-34,0.9,published
2022,qld,male,35-39,1.2,published
2022,qld,male,40-44,1.6,published
2022,qld,male,45-49,2.4,published
2022,qld,male,5-9,0.1,published
2022,qld,male,50-54,3.4,published
2022,qld,male,55-59,5.0,published
2022,qld,male,60-64,8.2,published
2022,qld,male,65-69,11.8,published
2022,qld,male,70-74,18.8,published
2022,qld,male,75-79,34.1,published
2022,qld,male,80-84,63.0,published
2022,qld,male,85-89,116.4,published
2022,qld,male,90-94,216.5,published
2022,qld,male,95-99,331.6,published
2022,sa,female,0-4,0.8,published
2022,sa,female,10-14,0.0,published
2022,sa,female,100+,416.3,published
2022,sa,female,15-19,0.2,published
2022,sa,female,20-24,0.3,published
2022,sa,female,25-29,0.4,published
2022,sa,female,30-34,0.4,published
2022,sa,female,35-39,0.6,published
2022,sa,female,40-44,0.9,published
2022,sa,female,45-49,1.3,published
2022,sa,female,5-9,0.1,published
2022,sa,female,50-54,2.1,published
2022,sa,female,55-59,3.3,published
2022,sa,female,60-64,5.1,published
2022,sa,female,65-69,7.2,published
2022,sa,female,70-74,10.9,published
2022,sa,female,75-79,21.6,published
2022,sa,female,80-84,40.8,published
2022,sa,female,85-89,84.3,published
2022,sa,female,90-94,164.2,published
2022,sa,female,95-99,282.8,published
2022,sa,male,0-4,0.7,published
2022,sa,male,10-14,0.0,published
2022,sa,male,100+,477.9,published
2022,sa,male,15-19,0.3,published
2022,sa,male,20-24,0.6,published
2022,sa,male,25-29,0.5,published
2022,sa,male,30-34,0.9,published
2022,sa,male,35-39,1.1,published
2022,sa,male,40-44,1.7,published
2022,sa,male,45-49,2.3,published
2022,sa,male,5-9,0.1,published
2022,sa,male,50-54,3.4,published
2022,sa,male,55-59,5.2,published
2022,sa,male,60-64,8.3,published
2022,sa,male,65-69,12.2,published
2022,sa,male,70-74,18.2,published
2022,sa,male,75-79,30.3,published
2022,sa,male,80-84,57.4,published
2022,sa,male,85-89,107.2,published
2022,sa,male,90-94,188.1,published
2022,sa,male,95-99,297.8,published
2022,tas,female,0-4,0.5,published
2022,tas,female,10-14,0.2,published
2022,tas,female,100+,424.2,published
2022,tas,female,15-19,0.2,published
2022,tas,female,20-24,0.3,published
2022,tas,female,25-29,0.2,published
2022,tas,female,30-34,0.3,published
2022,tas,female,35-39,0.8,published
2022,tas,female,40-44,0.8,published
2022,tas,female,45-49,2.0,published
2022,tas,female,5-9,0.0,published
2022,tas,female,50-54,2.8,published
2022,tas,female,55-59,3.2,published
2022,tas,female,60-64,6.0,published
2022,tas,female,65-69,9.4,published
2022,tas,female,70-74,12.8,published
2022,tas,female,75-79,24.7,published
2022,tas,female,80-84,42.8,published
2022,tas,female,85-89,88.0,published
2022,tas,female,90-94,178.1,published
2022,tas,female,95-99,288.7,published
2022,tas,male,0-4,0.8,published
2022,tas,male,10-14,0.2,published
2022,tas,male,100+,516.1,published
2022,tas,male,15-19,0.5,published
2022,tas,male,20-24,0.4,published
2022,tas,male,25-29,0.9,published
2022,tas,male,30-34,1.0,published
2022,tas,male,35-39,0.8,published
2022,tas,male,40-44,1.8,published
2022,tas,male,45-49,3.1,published
2022,tas,male,5-9,0.1,published
2022,tas,male,50-54,3.9,published
2022,tas,male,55-59,5.7,published
2022,tas,male,60-64,9.1,published
2022,tas,male,65-69,13.3,published
2022,tas,male,70-74,21.7,published
2022,tas,male,75-79,34.1,published
2022,tas,male,80-84,56.6,published
2022,tas,male,85-89,121.9,published
2022,tas,male,90-94,198.5,published
2022,tas,male,95-99,341.9,published
2022,vic,female,0-4,0.7,published
2022,vic,female,10-14,0.1,published
2022,vic,female,100+,505.9,published
2022,vic,female,15-19,0.2,published
2022,vic,female,20-24,0.3,published
2022,vic,female,25-29,0.3,published
2022,vic,female,30-34,0.4,published
2022,vic,female,35-39,0.5,published
2022,vic,female,40-44,0.8,published
2022,vic,female,45-49,1.5,published
2022,vic,female,5-9,0.1,published
2022,vic,female,50-54,2.2,published
2022,vic,female,55-59,2.8,published
2022,vic,female,60-64,4.4,published
2022,vic,female,65-69,6.6,published
2022,vic,female,70-74,11.8,published
2022,vic,female,75-79,20.0,published
2022,vic,female,80-84,41.3,published
2022,vic,female,85-89,86.0,published
2022,vic,female,90-94,172.2,published
2022,vic,female,95-99,296.5,published
2022,vic,male,0-4,0.7,published
2022,vic,male,10-14,0.1,published
2022,vic,male,100+,483.1,published
2022,vic,male,15-19,0.3,published
2022,vic,male,20-24,0.6,published
2022,vic,male,25-29,0.6,published
2022,vic,male,30-34,0.8,published
2022,vic,male,35-39,0.9,published
2022,vic,male,40-44,1.5,published
2022,vic,male,45-49,2.2,published
2022,vic,male,5-9,0.1,published
2022,vic,male,50-54,3.3,published
2022,vic,male,55-59,4.9,published
2022,vic,male,60-64,7.3,published
2022,vic,male,65-69,11.5,published
2022,vic,male,70-74,19.2,published
2022,vic,male,75-79,32.1,published
2022,vic,male,80-84,59.6,published
2022,vic,male,85-89,111.3,published
2022,vic,male,90-94,212.0,published
2022,vic,male,95-99,320.8,published
2022,wa,female,0-4,0.6,published
2022,wa,female,10-14,0.1,published
2022,wa,female,100+,430.2,published
2022,wa,female,15-19,0.2,published
2022,wa,female,20-24,0.3,published
2022,wa,female,25-29,0.3,published
2022,wa,female,30-34,0.5,published
2022,wa,female,35-39,0.6,published
2022,wa,female,40-44,0.9,published
2022,wa,female,45-49,1.6,published
2022,wa,female,5-9,0.1,published
2022,wa,female,50-54,1.8,published
2022,wa,female,55-59,3.0,published
2022,wa,female,60-64,3.9,published
2022,wa,female,65-69,6.6,published
2022,wa,female,70-74,10.2,published
2022,wa,female,75-79,18.4,published
2022,wa,female,80-84,37.4,published
2022,wa,female,85-89,75.8,published
2022,wa,female,90-94,151.4,published
2022,wa,female,95-99,279.1,published
2022,wa,male,0-4,0.6,published
2022,wa,male,10-14,0.1,published
2022,wa,male,100+,333.4,published
2022,wa,male,15-19,0.3,published
2022,wa,male,20-24,0.7,published
2022,wa,male,25-29,0.9,published
2022,wa,male,30-34,1.0,published
2022,wa,male,35-39,1.1,published
2022,wa,male,40-44,1.6,published
2022,wa,male,45-49,2.2,published
2022,wa,male,5-9,0.2,published
2022,wa,male,50-54,3.3,published
2022,wa,male,55-59,4.7,published
2022,wa,male,60-64,7.2,published
2022,wa,male,65-69,10.5,published
2022,wa,male,70-74,16.5,published
2022,wa,male,75-79,30.2,published
2022,wa,male,80-84,52.0,published
2022,wa,male,85-89,102.3,published
2022,wa,male,90-94,186.3,published
2022,wa,male,95-99,260.8,published
2023,act,female,0-4,1.0,published
2023,act,female,10-14,0.1,published
2023,act,female,100+,357.1,published
2023,act,female,15-19,0.0,published
2023,act,female,20-24,0.2,published
2023,act,female,25-29,0.1,published
2023,act,female,30-34,0.5,published
2023,act,female,35-39,0.7,published
2023,act,female,40-44,0.9,published
2023,act,female,45-49,1.0,published
2023,act,female,5-9,0.3,published
2023,act,female,50-54,1.7,published
2023,act,female,55-59,3.2,published
2023,act,female,60-64,3.5,published
2023,act,female,65-69,6.1,published
2023,act,female,70-74,7.9,published
2023,act,female,75-79,20.4,published
2023,act,female,80-84,34.8,published
2023,act,female,85-89,71.4,published
2023,act,female,90-94,153.8,published
2023,act,female,95-99,305.8,published
2023,act,male,0-4,1.2,published
2023,act,male,10-14,0.1,published
2023,act,male,100+,454.5,published
2023,act,male,15-19,0.4,published
2023,act,male,20-24,0.3,published
2023,act,male,25-29,0.4,published
2023,act,male,30-34,0.7,published
2023,act,male,35-39,0.6,published
2023,act,male,40-44,0.7,published
2023,act,male,45-49,2.6,published
2023,act,male,5-9,0.1,published
2023,act,male,50-54,2.7,published
2023,act,male,55-59,4.1,published
2023,act,male,60-64,5.3,published
2023,act,male,65-69,10.0,published
2023,act,male,70-74,13.0,published
2023,act,male,75-79,30.5,published
2023,act,male,80-84,59.7,published
2023,act,male,85-89,99.1,published
2023,act,male,90-94,179.2,published
2023,act,male,95-99,358.7,published
2023,nsw,female,0-4,0.6,published
2023,nsw,female,10-14,0.1,published
2023,nsw,female,100+,431.1,published
2023,nsw,female,15-19,0.1,published
2023,nsw,female,20-24,0.2,published
2023,nsw,female,25-29,0.2,published
2023,nsw,female,30-34,0.3,published
2023,nsw,female,35-39,0.5,published
2023,nsw,female,40-44,0.7,published
2023,nsw,female,45-49,1.2,published
2023,nsw,female,5-9,0.0,published
2023,nsw,female,50-54,1.8,published
2023,nsw,female,55-59,2.9,published
2023,nsw,female,60-64,4.5,published
2023,nsw,female,65-69,6.8,published
2023,nsw,female,70-74,10.8,published
2023,nsw,female,75-79,20.3,published
2023,nsw,female,80-84,40.7,published
2023,nsw,female,85-89,77.4,published
2023,nsw,female,90-94,159.7,published
2023,nsw,female,95-99,270.9,published
2023,nsw,male,0-4,0.7,published
2023,nsw,male,10-14,0.1,published
2023,nsw,male,100+,446.1,published
2023,nsw,male,15-19,0.3,published
2023,nsw,male,20-24,0.5,published
2023,nsw,male,25-29,0.5,published
2023,nsw,male,30-34,0.6,published
2023,nsw,male,35-39,0.9,published
2023,nsw,male,40-44,1.4,published
2023,nsw,male,45-49,2.1,published
2023,nsw,male,5-9,0.1,published
2023,nsw,male,50-54,3.3,published
2023,nsw,male,55-59,4.8,published
2023,nsw,male,60-64,7.4,published
2023,nsw,male,65-69,11.7,published
2023,nsw,male,70-74,18.5,published
2023,nsw,male,75-79,30.6,published
2023,nsw,male,80-84,57.7,published
2023,nsw,male,85-89,104.3,published
2023,nsw,male,90-94,186.3,published
2023,nsw,male,95-99,292.4,published
2023,nt,female,0-4,1.9,published
2023,nt,female,10-14,0.0,published
2023,nt,female,100+,142.9,published
2023,nt,female,15-19,0.1,published
2023,nt,female,20-24,0.1,published
2023,nt,female,25-29,1.2,published
2023,nt,female,30-34,0.6,published
2023,nt,female,35-39,1.4,published
2023,nt,female,40-44,1.9,published
2023,nt,female,45-49,2.7,published
2023,nt,female,5-9,0.2,published
2023,nt,female,50-54,4.6,published
2023,nt,female,55-59,5.1,published
2023,nt,female,60-64,6.9,published
2023,nt,female,65-69,16.5,published
2023,nt,female,70-74,22.0,published
2023,nt,female,75-79,22.7,published
2023,nt,female,80-84,57.1,published
2023,nt,female,85-89,80.6,published
2023,nt,female,90-94,170.6,published
2023,nt,female,95-99,230.8,published
2023,nt,male,0-4,1.8,published
2023,nt,male,10-14,0.0,published
2023,nt,male,100+,285.7,published
2023,nt,male,15-19,1.0,published
2023,nt,male,20-24,1.0,published
2023,nt,male,25-29,1.2,published
2023,nt,male,30-34,1.6,published
2023,nt,male,35-39,2.0,published
2023,nt,male,40-44,2.8,published
2023,nt,male,45-49,3.9,published
2023,nt,male,5-9,0.3,published
2023,nt,male,50-54,6.9,published
2023,nt,male,55-59,10.1,published
2023,nt,male,60-64,11.2,published
2023,nt,male,65-69,16.6,published
2023,nt,male,70-74,25.3,published
2023,nt,male,75-79,31.0,published
2023,nt,male,80-84,58.4,published
2023,nt,male,85-89,104.9,published
2023,nt,male,90-94,87.8,published
2023,nt,male,95-99,136.4,published
2023,qld,female,0-4,0.9,published
2023,qld,female,10-14,0.1,published
2023,qld,female,100+,413.3,published
2023,qld,female,15-19,0.2,published
2023,qld,female,20-24,0.2,published
2023,qld,female,25-29,0.3,published
2023,qld,female,30-34,0.4,published
2023,qld,female,35-39,0.6,published
2023,qld,female,40-44,0.9,published
2023,qld,female,45-49,1.4,published
2023,qld,female,5-9,0.1,published
2023,qld,female,50-54,2.0,published
2023,qld,female,55-59,3.0,published
2023,qld,female,60-64,4.6,published
2023,qld,female,65-69,7.2,published
2023,qld,female,70-74,11.0,published
2023,qld,female,75-79,20.1,published
2023,qld,female,80-84,40.2,published
2023,qld,female,85-89,78.0,published
2023,qld,female,90-94,160.4,published
2023,qld,female,95-99,269.4,published
2023,qld,male,0-4,1.1,published
2023,qld,male,10-14,0.1,published
2023,qld,male,100+,454.5,published
2023,qld,male,15-19,0.4,published
2023,qld,male,20-24,0.7,published
2023,qld,male,25-29,0.8,published
2023,qld,male,30-34,0.8,published
2023,qld,male,35-39,1.0,published
2023,qld,male,40-44,1.7,published
2023,qld,male,45-49,2.2,published
2023,qld,male,5-9,0.1,published
2023,qld,male,50-54,3.3,published
2023,qld,male,55-59,5.1,published
2023,qld,male,60-64,7.8,published
2023,qld,male,65-69,11.9,published
2023,qld,male,70-74,18.2,published
2023,qld,male,75-79,30.2,published
2023,qld,male,80-84,56.2,published
2023,qld,male,85-89,108.1,published
2023,qld,male,90-94,192.8,published
2023,qld,male,95-99,299.4,published
2023,sa,female,0-4,0.5,published
2023,sa,female,10-14,0.1,published
2023,sa,female,100+,395.2,published
2023,sa,female,15-19,0.2,published
2023,sa,female,20-24,0.2,published
2023,sa,female,25-29,0.2,published
2023,sa,female,30-34,0.3,published
2023,sa,female,35-39,0.6,published
2023,sa,female,40-44,0.9,published
2023,sa,female,45-49,1.4,published
2023,sa,female,5-9,0.0,published
2023,sa,female,50-54,2.1,published
2023,sa,female,55-59,3.3,published
2023,sa,female,60-64,4.7,published
2023,sa,female,65-69,7.0,published
2023,sa,female,70-74,10.9,published
2023,sa,female,75-79,20.9,published
2023,sa,female,80-84,39.9,published
2023,sa,female,85-89,77.9,published
2023,sa,female,90-94,160.9,published
2023,sa,female,95-99,283.8,published
2023,sa,male,0-4,0.7,published
2023,sa,male,10-14,0.3,published
2023,sa,male,100+,345.2,published
2023,sa,male,15-19,0.3,published
2023,sa,male,20-24,0.5,published
2023,sa,male,25-29,0.6,published
2023,sa,male,30-34,0.6,published
2023,sa,male,35-39,1.1,published
2023,sa,male,40-44,1.6,published
2023,sa,male,45-49,2.5,published
2023,sa,male,5-9,0.2,published
2023,sa,male,50-54,3.8,published
2023,sa,male,55-59,5.5,published
2023,sa,male,60-64,8.2,published
2023,sa,male,65-69,12.1,published
2023,sa,male,70-74,17.8,published
2023,sa,male,75-79,30.6,published
2023,sa,male,80-84,57.7,published
2023,sa,male,85-89,107.4,published
2023,sa,male,90-94,201.1,published
2023,sa,male,95-99,304.5,published
2023,tas,female,0-4,0.6,published
2023,tas,female,10-14,0.1,published
2023,tas,female,100+,602.0,published
2023,tas,female,15-19,0.4,published
2023,tas,female,20-24,0.1,published
2023,tas,female,25-29,0.5,published
2023,tas,female,30-34,0.1,published
2023,tas,female,35-39,0.7,published
2023,tas,female,40-44,0.5,published
2023,tas,female,45-49,1.2,published
2023,tas,female,5-9,0.0,published
2023,tas,female,50-54,3.2,published
2023,tas,female,55-59,2.8,published
2023,tas,female,60-64,5.1,published
2023,tas,female,65-69,7.5,published
2023,tas,female,70-74,12.0,published
2023,tas,female,75-79,26.0,published
2023,tas,female,80-84,45.5,published
2023,tas,female,85-89,95.4,published
2023,tas,female,90-94,163.8,published
2023,tas,female,95-99,301.5,published
2023,tas,male,0-4,0.9,published
2023,tas,male,10-14,0.1,published
2023,tas,male,100+,333.3,published
2023,tas,male,15-19,0.2,published
2023,tas,male,20-24,0.5,published
2023,tas,male,25-29,0.5,published
2023,tas,male,30-34,0.8,published
2023,tas,male,35-39,1.1,published
2023,tas,male,40-44,2.0,published
2023,tas,male,45-49,2.9,published
2023,tas,male,5-9,0.1,published
2023,tas,male,50-54,4.3,published
2023,tas,male,55-59,5.7,published
2023,tas,male,60-64,6.4,published
2023,tas,male,65-69,12.7,published
2023,tas,male,70-74,18.5,published
2023,tas,male,75-79,32.8,published
2023,tas,male,80-84,58.5,published
2023,tas,male,85-89,102.6,published
2023,tas,male,90-94,206.1,published
2023,tas,male,95-99,342.0,published
2023,vic,female,0-4,0.5,published
2023,vic,female,10-14,0.1,published
2023,vic,female,100+,458.7,published
2023,vic,female,15-19,0.1,published
2023,vic,female,20-24,0.2,published
2023,vic,female,25-29,0.3,published
2023,vic,female,30-34,0.4,published
2023,vic,female,35-39,0.5,published
2023,vic,female,40-44,0.9,published
2023,vic,female,45-49,1.2,published
2023,vic,female,5-9,0.1,published
2023,vic,female,50-54,1.9,published
2023,vic,female,55-59,2.8,published
2023,vic,female,60-64,4.3,published
2023,vic,female,65-69,6.5,published
2023,vic,female,70-74,11.1,published
2023,vic,female,75-79,18.8,published
2023,vic,female,80-84,39.0,published
2023,vic,female,85-89,78.7,published
2023,vic,female,90-94,154.0,published
2023,vic,female,95-99,270.4,published
2023,vic,male,0-4,0.6,published
2023,vic,male,10-14,0.1,published
2023,vic,male,100+,386.7,published
2023,vic,male,15-19,0.5,published
2023,vic,male,20-24,0.5,published
2023,vic,male,25-29,0.6,published
2023,vic,male,30-34,0.7,published
2023,vic,male,35-39,0.8,published
2023,vic,male,40-44,1.4,published
2023,vic,male,45-49,2.1,published
2023,vic,male,5-9,0.1,published
2023,vic,male,50-54,3.1,published
2023,vic,male,55-59,4.7,published
2023,vic,male,60-64,7.1,published
2023,vic,male,65-69,11.1,published
2023,vic,male,70-74,17.1,published
2023,vic,male,75-79,29.8,published
2023,vic,male,80-84,54.8,published
2023,vic,male,85-89,102.7,published
2023,vic,male,90-94,190.1,published
2023,vic,male,95-99,298.5,published
